file,buffer_cm,mean_lightness,std_lightness,n_px,area_cm2,pixels_per_cm
S1-02_before_roi_data.mat,-3.0,0.45780131220817566,0.049937281757593155,804674,485.61397270673683,40.7065594779785
S1-02_before_roi_data.mat,-2.5,0.4573906660079956,0.04980400577187538,878214,529.9947425002848,40.7065594779785
S1-02_before_roi_data.mat,-2.0,0.45689624547958374,0.049959946423769,954218,575.8625155134589,40.7065594779785
S1-02_before_roi_data.mat,-1.5,0.4565584659576416,0.050298966467380524,1034037,624.0326088524745,40.7065594779785
S1-02_before_roi_data.mat,-1.0,0.45644494891166687,0.05067531019449234,1116804,673.981795329257,40.7065594779785
S1-02_before_roi_data.mat,-0.5,0.45634064078330994,0.051041990518569946,1203153,726.0926885969083,40.7065594779785
S1-02_before_roi_data.mat,0.0,0.45610910654067993,0.051045361906290054,1290480,778.7937966165052,40.7065594779785
S1-02_before_roi_data.mat,0.5,0.45596596598625183,0.051246680319309235,1380505,833.1231248822675,40.7065594779785
S1-02_before_roi_data.mat,1.0,0.45585498213768005,0.051555998623371124,1475294,890.3274869703912,40.7065594779785
S1-02_before_roi_data.mat,1.5,0.45558202266693115,0.05174461379647255,1572165,948.7883184997737,40.7065594779785
S1-02_before_roi_data.mat,2.0,0.45536327362060547,0.05230323597788811,1671813,1008.9250461090676,40.7065594779785
S1-02_before_roi_data.mat,2.5,0.4551331400871277,0.05290379375219345,1773170,1070.0931408053505,40.7065594779785
S1-02_before_roi_data.mat,3.0,0.4551311731338501,0.053657300770282745,1877840,1133.2606030611387,40.7065594779785
S1-02_before_roi_data.mat,3.5,0.45515692234039307,0.05421220883727074,1984838,1197.8329936835216,40.7065594779785
S1-02_before_roi_data.mat,4.0,0.4551948010921478,0.05457951873540878,2094483,1264.002826482183,40.7065594779785
S1-02_before_roi_data.mat,4.5,0.45518696308135986,0.05484868958592415,2206774,1331.7694979655569,40.7065594779785
S1-02_before_roi_data.mat,5.0,0.4552534222602844,0.055263932794332504,2321669,1401.1076614878534,40.7065594779785
S1-02_before_roi_data.mat,5.5,0.4553348124027252,0.055743176490068436,2438549,1471.6437557694674,40.7065594779785
S1-02_before_roi_data.mat,6.0,0.4553956091403961,0.05626034736633301,2558904,1544.2769832443446,40.7065594779785
S1-02_before_roi_data.mat,6.5,0.4554583430290222,0.05679716169834137,2681473,1618.2463410472462,40.7065594779785
